100,NEM12,2.0131E+11,TCAUSTM,ENGYAUST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,4103794252,E1,1,E1,N1,25306,KWH,30,20131010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,20110731,2.988,2.838,2.738,2.838,3.1,2.85,2.975,3.125,3.088,3.275,3.25,3.175,3.325,3.088,3.325,3.363,3.325,3.35,3.65,3.363,3.363,3.338,3.088,2.925,2.525,2.875,2.138,2.325,2.125,2.125,2.325,2.113,2.325,2.15,2.363,2.925,4.175,4.163,4.15,3.713,2.375,2.325,2.375,2.313,2.325,2.35,2.35,2.588,A,,,2.01201E+13,2.01201E+13
300,20110801,2.35,2.55,2.65,2.788,2.813,2.775,2.863,2.95,3.088,2.825,3.063,2.788,3.125,3.075,3.863,6.038,6.338,7.075,8.063,8.488,7.988,7.688,7.325,7.538,7.3,6.025,5.838,6.55,6.1,5.763,4.613,3.775,3.763,4.1,4.475,4.2,3.875,3.813,3.35,2.15,3.063,2.225,2.213,2.225,2.413,2.3,2.325,2.4,A,,,2.01201E+13,2.01201E+13
300,20110802,2.4,2.425,2.638,2.65,2.638,2.825,2.638,2.788,2.663,2.875,3,3.025,3.2,3.038,4.1,5.738,6.988,7.588,8.825,8.725,7.925,7.525,7.838,7.65,7.55,7.488,6.9,6.8,6.563,6.175,6.15,5.013,4.4,4.888,4.6,4.363,4.238,3.775,4.125,4.288,3.225,2.363,2.175,2.35,2.425,2.413,2.488,2.613,A,,,2.01201E+13,2.01201E+13
300,20110803,2.838,2.813,2.825,2.825,3,2.988,3.025,3.025,3.013,3,3,2.988,3,2.838,3.588,4.35,6.063,7,7.675,8,6.913,6.525,6.6,6.6,5.8,6.288,6.45,5.613,4.5,4.65,4.7,4.85,4.85,4.55,4.5,4.5,4.763,4.213,2.65,1.225,1.263,1.25,1.263,1.25,1.238,1.238,1.238,1.588,A,,,2.01201E+13,2.01201E+13
300,20110804,2.138,2.225,1.9,2.25,2.263,2.438,2.438,2.425,2.425,2.6,2.438,2.625,2.65,2.675,3.313,5.513,6.838,7.163,7.8,7.188,7.55,7.288,6.688,7.263,7.6,6,6.088,6,5.85,5.488,5.15,4.788,4.675,5.175,5.063,5.35,4.55,4.063,3.538,3.163,1.725,1.475,1.475,1.45,1.463,1.488,1.725,2.088,A,,,2.01201E+13,2.01201E+13
300,20110805,2.263,2.463,2.45,2.475,2.463,2.65,2.638,2.638,2.838,2.725,2.913,3.125,3.138,3.025,4.175,6.075,6.463,6.313,7.413,7.238,7.963,7.163,6.763,6.7,5.375,5.338,6.025,5.213,5.563,5.263,4.25,4.488,4.713,5.013,4.8,4.338,3.913,3.875,3.538,3.013,1.963,1.688,1.688,1.7,1.663,1.688,1.675,1.688,A,,,2.01201E+13,2.01201E+13
300,20110806,1.65,2.213,2.063,2.225,2.275,2.45,2.663,2.663,2.65,2.863,2.65,2.85,2.663,2.863,2.863,3.1,2.875,3.05,3.013,2.688,2.538,2.075,1.813,1.663,1.675,1.675,1.663,1.688,1.675,1.663,1.7,1.663,1.775,1.85,2.05,2.863,1.6,1.425,1.438,1.413,2.125,2.938,1.513,1.438,1.538,1.825,2.025,2.438,A,,,2.01201E+13,2.01201E+13
300,20110807,2.45,2.413,2.4,2.613,2.413,2.588,2.4,2.513,2.488,2.513,2.488,2.588,2.6,2.613,2.613,2.588,2.6,2.825,2.613,2.813,2.813,2.65,3.275,4.05,4,3.975,3.95,4.113,3.888,4.225,4.125,4.3,4.775,4.75,4.975,4.688,4.788,4.863,4.638,4.563,2.888,2.625,2.813,2.788,2.825,2.8,2.825,3.063,A,,,2.01201E+13,2.01201E+13
300,20110808,2.838,3.038,2.825,3.163,3.025,3.063,3.125,3.063,3.038,3.35,3.238,3.163,3.363,3.388,4.35,5.9,7.35,7.913,7.175,9.163,9.013,8.888,8.363,8.438,8.275,8.388,8.375,8.013,7.975,8.025,7.975,8,7.875,7.863,7.15,7.55,5.513,4.8,4.125,2.338,3.438,2.363,2.338,2.363,2.488,2.788,2.725,2.663,A,,,2.01201E+13,2.01201E+13
300,20110809,2.963,2.8,3.063,2.963,2.988,3.05,3.05,3.063,3.038,3.1,3.075,3.438,3.475,3.513,4.363,7.063,9.138,10.025,9.325,8.825,9.413,9.075,8.338,9.3,8.788,8.425,8.05,8.738,8.488,8.825,8.4,8.525,8.85,8.288,7.938,7.913,5.925,5.338,4.513,2.688,2.7,3.213,4.3,2.975,2.863,3.038,2.888,2.963,A,,,2.01201E+13,2.01201E+13
300,20110810,3.075,3.075,3.075,3.075,3.063,3.063,3.338,3.075,3.338,3.063,3.3,3.138,3.275,3.3,4.125,5.575,7.363,7.8,7.838,7.338,8.438,8.575,8.75,9.375,9.2,9.063,8.838,8.363,8.388,8.675,8.65,8.613,8.925,8.6,7.675,7.788,5.2,5.175,5.425,5.775,6.263,5.825,5.588,2.825,2.775,2.75,3.313,2.85,A,,,2.01201E+13,2.01201E+13
300,20110811,3.113,2.863,3.075,2.9,3.1,3.113,3.088,3.088,3.075,3.088,3.313,3.25,3.225,3.2,4.325,6.988,9.838,10.225,10.325,10.888,10.1,9.813,9.238,9.463,8.663,9.6,8.85,8.975,8.288,9.075,8.238,8.575,8.425,8.663,7.3,7.15,6.3,4.888,4.338,4.55,4.788,4.938,3.2,2.738,2.738,3.05,3.138,3.125,A,,,2.01201E+13,2.01201E+13
300,20110812,3.238,3.113,3.138,2.85,3.113,3.075,2.988,3.225,2.863,2.825,2.988,2.85,2.988,2.95,4.25,6.538,8.563,9.588,9.763,9.2,9.363,9.263,8.963,8.988,8.95,8.738,8.675,8.975,8.775,8.775,8.55,9.05,8.9,8.075,7.2,7.275,5.8,5.638,4.5,3.013,3.2,3.763,3.275,3.2,3.4,3.4,3.55,3.738,A,,,2.01201E+13,2.01201E+13
300,20110813,3.563,3.675,3.9,3.663,3.95,3.913,3.913,3.925,3.913,3.9,4.163,3.875,4.15,3.938,4.15,3.938,4.163,3.925,4.188,5.825,5.7,5.575,5.5,3.65,3.538,3.313,3.125,4.038,5.113,5.1,4.9,5.113,5,5.025,5.113,4.725,3.538,2.888,2.9,2.9,2.9,2.9,2.913,2.888,2.875,2.888,2.925,2.975,A,,,2.01201E+13,2.01201E+13
300,20110814,2.975,2.95,2.988,2.95,2.988,3.075,3.075,3.063,3.05,3,3.425,3.113,3.3,3.163,3.4,3.225,3.375,3.238,3.063,3.05,2.85,3.05,2.838,2.988,2.9,2.838,2.825,2.838,2.888,2.975,2.713,2.888,2.938,2.925,3.825,3.788,2.875,2.863,2.9,2.9,2.9,3.225,4.538,3.613,3.05,3.038,3.15,3.45,A,,,2.01201E+13,2.01201E+13
300,20110815,3.275,3.363,3.563,3.388,3.588,3.5,3.55,3.475,3.6,3.588,3.6,3.575,3.638,3.7,4.888,6.4,8.588,9.675,8.8,9.788,7.975,7.788,8.238,8.088,8.5,8.563,7.938,8,8.1,8.213,6.75,7,7.8,8.05,7.388,7.138,5.888,4.988,4.175,3.725,3.388,2.925,2.925,3.1,3,3.163,3.138,3.125,A,,,2.01201E+13,2.01201E+13
300,20110816,3.125,3.125,3.1,3.325,3.113,3.313,3.1,3.288,3.35,3.338,3.438,3.563,3.588,3.463,4.825,7.238,9.163,9.2,9.338,9.275,9.088,8.938,9.375,8.675,9.15,8.613,8.025,8,8.063,6.288,5.263,5.025,5,5.638,6.525,6.625,5.313,5.063,4.275,4.375,4.575,3.513,2.725,2.875,2.925,2.688,3.1,2.975,A,,,2.01201E+13,2.01201E+13
300,20110817,3.163,3.125,3.1,3.138,3.138,3.325,3.2,3.275,3.325,3.375,3.538,3.575,3.463,3.513,4.5,6.6,9.125,8.975,8.8,8.25,8.388,7.913,8.625,7.975,8.038,7.888,8.55,8.413,8.413,8.288,8.138,8.375,8.238,7.525,6.863,6.925,5.375,5.513,5.15,4.225,4.438,4.113,4.35,4.213,3.413,2.188,2.013,2.213,A,,,2.01201E+13,2.01201E+13
300,20110818,2.188,2.213,2.213,2.225,2.188,2.188,2.675,2.85,2.575,2.65,2.613,2.638,2.75,2.575,3.95,6.638,8.313,8.463,8.363,8.075,8.375,7.363,8.213,7.55,7.8,7.363,7.288,6.975,7.425,7.175,6.575,7.125,7.05,7.088,6.738,6.438,6.188,5.338,4.6,4.113,3.313,2.525,2.613,2.525,2.638,2.625,2.863,2.888,A,,,2.01201E+13,2.01201E+13
300,20110819,2.725,2.813,2.963,3.163,2.825,3.075,2.875,3.25,3.125,3.138,3.463,3.463,3.525,3.588,4.85,6.825,9.338,9.463,10.775,10.213,10.225,9.6,9.488,8.675,9.35,8.825,8.8,9.038,7.838,8.35,8.125,8.238,9.088,8.563,7.1,7.525,5.613,4.9,4.613,4.338,3.713,1.813,1.85,1.8,1.725,2,2.275,2.088,A,,,2.01201E+13,2.01201E+13
300,20110820,2.488,2.325,2.4,2.538,2.55,2.538,2.538,2.525,2.563,2.525,2.513,2.738,2.575,2.638,2.638,2.55,2.55,2.538,2.538,3.713,3.8,3.763,3.788,3.788,3.838,4.25,4.25,4.138,4.025,3.7,3.763,3.638,3.813,3.913,3.963,4.263,3.063,2.825,3,2.988,3,3.175,2.95,2.875,2.888,3.025,2.975,3.025,A,,,2.01201E+13,2.01201E+13
300,20110821,3.025,3.013,3,2.988,3.038,3,3.013,3.175,3.075,3.025,3,3.213,3.013,3.025,3.175,2.988,2.963,3.013,2.975,2.975,2.975,2.95,2.7,2.8,2.713,2.575,2.725,2.988,3.975,4.113,4.038,4.038,4.225,4.275,4.275,4.338,4.85,3.663,2.8,2.788,2.788,2.813,3,2.325,2.35,2.5,2.313,2.525,A,,,2.01201E+13,2.01201E+13
300,20110822,2.338,2.5,2.5,2.375,2.525,2.525,2.563,2.538,2.525,2.35,2.488,2.488,2.513,2.425,3.713,5.525,8.4,7.938,8.263,8.513,8.163,8.838,8.5,8.488,8.188,8.263,8.2,7.563,7.538,6.063,6.525,6.825,6.925,6.713,7.188,7.138,5.263,4.95,3.663,2.788,3.238,3.5,3.688,1.988,1.963,1.938,1.975,2.15,A,,,2.01201E+13,2.01201E+13
300,20110823,1.963,2.175,1.988,2.1,1.988,2.175,1.963,2.163,1.975,2.15,2.35,2.338,2.388,2.45,3.413,4.563,8.638,9,8.913,7.938,8.175,8.138,8.138,7.988,8.05,7.638,7.825,7.475,5.675,5.05,5.125,5.225,5.888,5.838,6.025,6.863,6.188,5.325,4.738,4.725,3.45,2.838,2.638,2.638,2.838,2.638,2.838,2.85,A,,,2.01201E+13,2.01201E+13
300,20110824,3.063,3.075,3.038,3.038,3.075,3.05,3.263,3.175,3.238,3.138,3.125,3.363,3.138,3.513,4.638,5.375,9.1,8.1,8.338,8.6,8.688,8.075,8.15,7.8,7.888,7.4,6.925,6.475,5.963,4.763,4.775,4.813,4.8,5.338,6.025,6.613,5.713,5.375,4.125,2.6,2.238,2.25,2.425,2.425,2.413,2.425,2.413,2.413,A,,,2.01201E+13,2.01201E+13
300,20110825,2.413,2.613,2.613,2.625,2.613,2.6,2.613,2.625,2.625,2.763,2.638,2.788,2.663,2.875,3.863,5.775,7.85,8.025,7.75,6.588,5.575,6.775,7.013,7.95,8.475,8.575,8.15,7.775,6.3,5.8,5.463,5.1,5.05,5.638,6.238,6.313,4.625,3.925,3.55,3.563,2.9,1.925,1.688,1.788,2.25,1.713,1.7,1.7,A,,,2.01201E+13,2.01201E+13
300,20110826,1.7,2.2,2.2,2.088,1.713,2.5,2.688,2.7,2.888,2.925,2.675,2.85,2.95,3.863,5.225,5.588,7.025,7.2,7.25,6.913,7.15,7.238,7.125,7.05,7.225,6.8,6.463,6.288,5.15,5.1,5.05,4.55,4.938,4.825,5.638,5.6,4.5,4.338,4.138,3.9,3.738,3.675,3.6,1.913,2.688,2.188,1.413,1.4,A,,,2.01201E+13,2.01201E+13
300,20110827,1.375,1.4,2,2.013,2,2.4,2.4,2.388,2.388,2.5,2.488,2.375,2.388,2.575,2.375,2.625,4.3,3.975,4.35,4.013,4.225,4,4.013,3.95,3.713,3.45,3.175,3.175,3.188,3.313,3.338,3.188,3.175,3.175,3.238,1.388,1.4,1.413,1.4,1.4,1.413,1.4,1.775,2,2.163,1.988,1.6,1.4,A,,,2.01201E+13,2.01201E+13
300,20110828,1.4,1.413,1.4,1.6,1.85,2.188,2.388,2.588,2.475,2.688,2.925,2.85,2.838,3.013,3,2.963,2.988,3,2.65,3.925,4.363,4.138,4.288,4.863,4.175,3.975,3.75,3.713,3.813,4.013,3.888,3.675,3.713,3.65,3.625,3.613,3.038,1.613,1.613,1.588,1.613,1.6,1.588,2.088,2.263,2.463,2.438,2.425,A,,,2.01201E+13,2.01201E+13
300,20110829,2.588,2.613,2.475,2.575,2.738,2.613,2.625,2.8,2.8,2.675,2.725,3.138,2.638,2.925,3.925,4.513,6.488,6.713,7.075,7.525,7.425,7.4,7.875,7.938,7.763,7.75,7.788,7.35,7.725,5.963,6,5.938,5.813,6.475,5.95,6.588,5.1,4.675,4,2.663,2.825,1.738,1.725,1.738,1.738,1.75,1.738,1.738,A,,,2.01201E+13,2.01201E+13
300,20110830,1.738,1.725,1.75,1.75,1.738,1.738,1.763,1.738,1.738,1.75,1.725,1.738,2.15,1.85,3.05,5.125,6.638,6.95,6.913,7.05,6.363,5.25,4.9,6.1,6.05,5.663,5.288,5.138,5.538,6.05,6.25,5.825,5.7,5.825,6.238,5.913,5.138,4.75,4.038,2.738,1.738,1.75,1.7,1.738,1.7,1.725,1.713,1.725,A,,,2.01201E+13,2.01201E+13
300,20110831,1.713,2.4,2.65,2.525,2.725,2.75,2.738,2.738,2.75,2.738,2.875,2.725,2.913,2.8,3.775,5.525,8.375,8.038,8.313,7.425,6.675,7.075,6.688,5.963,5.463,5.438,5.55,5.438,4.838,4.663,4.663,4.688,4.688,5.163,5.188,5.175,5.238,4.563,2.7,1.55,2.163,1.525,1.538,1.525,1.525,1.525,1.525,1.55,A,,,2.01201E+13,2.01201E+13
300,20110901,1.55,1.55,1.538,1.563,1.55,1.538,1.55,1.55,1.538,1.525,1.538,1.538,1.738,1.838,2.8,4.775,5.95,6.438,6.663,6.65,6.388,5.913,5.588,5.588,4.925,4.8,4.65,4.75,5.138,5.1,4.488,4.863,5,5.813,5.95,6.15,4.575,2.488,1.65,3.013,3.6,2.563,3.563,3.213,2.075,1.575,1.575,1.575,A,,,2.01201E+13,2.01201E+13
300,20110902,1.563,1.588,1.588,1.575,1.575,1.563,1.575,1.575,1.575,1.563,1.563,1.563,1.575,1.663,2.788,5.088,6.625,6.663,6.65,6.888,7.138,7.05,7.275,7.813,7.488,6.175,6.2,6.488,6.4,5.888,5.625,5.638,5.525,5.45,5.663,5.688,3.688,2.013,1.85,2.163,1.288,1.138,1.138,1.138,1.138,1.138,1.138,1.138,A,,,2.01201E+13,2.01201E+13
300,20110903,1.125,1.163,1.325,1.938,2.138,1.925,2.163,2.138,2.15,2.363,2.138,2.138,2.375,2.463,2.7,2.713,2.538,2.6,2.7,2.5,2.463,2.263,1.863,1.475,1.475,1.463,1.463,1.463,1.463,1.45,1.475,1.45,1.463,1.25,1.125,1.125,1.138,1.138,1.138,1.15,1.125,1.113,1.138,1.138,1.113,1.125,1.15,1.125,A,,,2.01201E+13,2.01201E+13
300,20110904,1.138,1.35,1.363,1.713,1.763,1.938,1.95,1.95,1.95,2.15,2.15,2.163,1.95,2.138,2.138,2.125,1.913,2.138,1.938,1.438,1.613,1.613,1.6,1.613,1.6,1.625,1.6,1.588,1.613,1.6,1.613,1.613,1.638,1.613,1.613,2.8,2.75,1.938,1.95,2.2,3.113,3.025,1.9,1.9,1.888,1.9,1.888,1.888,A,,,2.01201E+13,2.01201E+13
300,20110905,1.875,1.9,1.888,1.888,1.9,1.913,1.888,1.875,1.888,1.875,1.875,1.888,1.9,1.988,3.1,4.85,5.813,5.8,7.05,6.863,6.888,6.288,6.55,6.25,6.113,5.125,5.088,5.55,5.125,4.475,4.413,5.113,4.7,5.238,5.388,5.275,2.825,1.5,1.213,1.413,1.975,1.163,1.15,1.125,1.163,1.125,1.95,1.438,A,,,2.01201E+13,2.01201E+13
300,20110906,1.175,1.15,1.138,1.163,1.15,1.15,1.163,1.163,1.15,1.138,1.163,1.138,1.138,1.25,2.375,4.15,5.75,5.938,7.05,6.9,6.875,5.65,5.7,6.025,6.175,6.05,5.35,5.8,5.1,4.588,5.013,4.488,4.788,4.8,5.725,5.613,4.675,3.913,3.138,2.388,2.388,3.475,3.95,3.625,3.575,3.6,3.613,3.275,A,,,2.01201E+13,2.01201E+13
300,20110907,1.675,1.663,1.663,1.663,1.663,1.663,1.65,1.675,1.65,1.65,1.675,1.65,1.65,1.825,3.263,3.3,7,7.35,7.775,7.575,7.688,7.888,7.663,7.188,7.55,6.15,6.025,5.813,5.875,5.75,6.113,5.55,5.963,5.538,5.875,6.088,4.338,2.775,2.6,2.163,1.425,1.388,1.388,1.388,1.4,2.5,2.613,2.163,A,,,2.01201E+13,2.01201E+13
300,20110908,1.4,1.4,1.388,1.4,1.813,1.988,2.2,1.788,2.175,2.175,2.188,2.163,1.788,1.713,2.625,4.25,6.713,6.163,6.975,6.863,6.988,7.3,7.45,7.075,7.375,7.35,7.6,6.675,7.1,7.15,7.513,7.35,6.925,5.763,5.938,6.125,4.213,4.125,3.813,3.113,3,3.025,3.025,3,1.6,1.375,1.375,1.363,A,,,2.01201E+13,2.01201E+13
