100,NEM12,200505131048,CNRGYMDP,NEMMCO
200,NEM1209162,E1,E1,E1,N1,09162,KWH,30,
300,20050310,325.800,322.800,309.900,303.750,303.600,301.950,312.900,321.000,328.350,370.950,397.350,417.900,504.600,433.800,547.650,566.250,565.200,552.750,460.050,551.700,539.850,587.100,533.100,546.000,454.950,537.150,546.450,538.500,535.200,352.800,345.150,344.100,344.850,340.200,342.300,337.200,325.500,328.350,328.350,328.950,326.400,328.200,326.250,327.150,328.050,324.450,321.600,325.950,A,,,20050311014137,
500,N,,20050311062000,1000
200,NEM1209162,E1,E1,E1,N1,09162,KWH,30,
300,20050311,319.950,325.050,316.200,305.850,306.600,305.100,307.650,243.900,322.200,338.400,353.850,354.000,427.350,422.850,458.550,443.550,456.300,444.900,387.300,442.800,376.350,455.700,441.900,447.900,380.100,361.200,273.000,361.650,346.500,329.550,324.600,324.600,307.800,307.050,290.400,285.600,288.750,295.050,300.300,302.250,306.450,307.800,311.850,309.900,313.050,307.800,304.050,302.400,A,,,20050312014207,
500,N,,20050312062000,1100
200,NEM1209162,E1,E1,E1,N1,09162,KWH,30,
300,20050312,303.450,268.050,263.100,267.450,271.200,276.000,278.700,256.200,98.850,35.400,35.700,42.300,100.950,102.150,105.000,102.300,102.450,103.200,105.900,102.900,97.050,97.800,89.550,92.100,86.250,85.650,96.300,104.550,105.150,103.200,93.450,70.350,30.600,30.600,30.300,29.250,30.750,32.850,32.400,32.700,32.250,32.550,31.800,32.550,32.250,32.700,33.300,31.500,A,,,20050313014509,
500,N,,20050313062000,1200
200,NEM1209162,E1,E1,E1,N1,09162,KWH,30,20050503
300,20050313,31.800,31.800,31.350,31.050,31.050,31.200,79.500,90.000,87.600,90.450,91.050,91.950,88.950,89.250,88.500,87.000,89.250,88.500,86.850,88.650,87.450,91.800,90.150,88.050,87.750,87.450,85.800,84.900,84.750,87.150,67.500,30.300,30.000,29.700,57.450,130.650,122.100,95.400,98.700,99.600,100.650,108.600,157.650,258.300,259.050,258.300,258.300,260.100,V,,,20050314014257,
400,1,24,A,,
400,25,48,E52,,
500,N,,20050314062000,1300
200,NEM1209162,E1,E1,E1,N1,09162,KWH,30,20050503
300,20050314,261.750,259.800,261.600,263.250,262.950,264.000,265.950,271.800,292.650,314.550,368.700,411.000,524.250,566.700,546.750,557.250,567.600,549.000,455.850,547.200,567.300,555.000,556.950,486.900,554.250,438.750,561.150,546.900,555.450,555.000,549.600,504.900,494.550,326.400,324.600,322.350,313.650,313.950,313.500,308.100,307.800,303.150,303.000,298.350,299.700,295.650,297.750,302.250,E52,,,20050315000001,
500,E,,,
200,NEM1209162,E1,E1,E1,N1,09162,KWH,30,20050503
300,20050315,300.000,266.100,191.550,247.800,288.600,280.800,282.450,206.100,204.750,289.500,390.600,360.150,407.700,432.600,435.000,491.850,600.900,541.950,474.600,565.350,548.550,491.850,593.250,602.400,571.350,450.150,509.400,559.950,522.000,520.950,541.200,538.050,484.800,330.900,329.250,331.650,330.750,333.750,335.250,294.150,185.250,184.800,186.450,256.800,329.700,320.100,316.500,321.150,E52,,,20050316000001,
500,E,,,
200,NEM1209162,E1,E1,E1,N1,09162,KWH,30,20050503
300,20050316,321.900,326.400,302.700,298.650,304.500,295.350,309.750,312.300,312.000,338.100,376.950,411.900,546.450,548.250,497.850,528.450,580.800,525.000,435.600,569.400,587.400,577.050,487.350,492.150,588.450,455.550,553.650,515.400,539.700,561.600,540.300,555.600,493.800,349.500,323.700,321.300,322.200,317.550,318.450,324.450,324.600,324.600,321.900,318.750,318.600,317.850,317.100,321.300,E52,,,20050317000001,
500,E,,,
900
